s,t,Open,High,Low,Close,Volume,Date
ok,1411603200,478.51,479.36,457.0,460.56,15271985,2014-09-25 05:30:00
ok,1411689600,460.14,466.41,454.34,462.25,7340148,2014-09-26 05:30:00
ok,1411948800,464.08,466.92,460.44,462.2,5760043,2014-09-29 05:30:00
ok,1412035200,459.64,469.78,458.19,468.41,8141855,2014-09-30 05:30:00
ok,1412121600,467.37,468.36,458.65,459.25,3994857,2014-10-01 05:30:00
ok,1412640000,459.28,463.06,457.39,458.73,5724533,2014-10-07 05:30:00
ok,1412726400,456.26,466.33,456.26,463.95,4535522,2014-10-08 05:30:00
ok,1412812800,464.7,474.14,464.7,472.85,5152496,2014-10-09 05:30:00
ok,1412899200,469.05,479.95,463.65,475.82,7137400,2014-10-10 05:30:00
ok,1413158400,476.38,477.85,469.58,474.45,6406481,2014-10-13 05:30:00
ok,1413244800,484.9,484.9,474.8,476.12,8804457,2014-10-14 05:30:00
ok,1413417600,471.36,473.96,459.64,461.13,8776429,2014-10-16 05:30:00
ok,1413504000,463.61,465.91,458.26,464.55,7067074,2014-10-17 05:30:00
ok,1413763200,464.84,465.88,451.5,463.14,9777940,2014-10-20 05:30:00
ok,1413849600,462.74,464.1,459.2,460.32,8132456,2014-10-21 05:30:00
ok,1413936000,463.16,470.94,462.2,468.39,6176723,2014-10-22 05:30:00
ok,1414022400,470.29,472.77,470.04,471.88,1141432,2014-10-23 05:30:00
ok,1414368000,477.45,477.45,464.0,466.26,4648515,2014-10-27 05:30:00
ok,1414454400,466.13,466.58,458.7,462.64,10163832,2014-10-28 05:30:00
ok,1414540800,463.9,472.22,462.69,471.33,8084026,2014-10-29 05:30:00
ok,1414627200,469.55,486.17,469.1,485.03,15111873,2014-10-30 05:30:00
ok,1414713600,486.32,497.14,486.32,495.58,6500728,2014-10-31 05:30:00
ok,1414972800,497.29,499.76,490.43,496.47,5711594,2014-11-03 05:30:00
ok,1415145600,496.3,499.51,489.56,491.0,7259396,2014-11-05 05:30:00
ok,1415318400,490.58,493.01,484.44,485.65,5368942,2014-11-07 05:30:00
ok,1415577600,486.79,490.25,479.09,480.13,4837693,2014-11-10 05:30:00
ok,1415664000,481.63,489.26,478.59,484.26,4661196,2014-11-11 05:30:00
ok,1415750400,486.37,486.88,479.8,482.46,4285526,2014-11-12 05:30:00
ok,1415836800,482.43,485.3,477.18,480.08,3249667,2014-11-13 05:30:00
ok,1415923200,479.95,484.29,478.0,480.03,3887683,2014-11-14 05:30:00
ok,1416182400,478.46,489.14,478.46,487.97,4718537,2014-11-17 05:30:00
ok,1416268800,488.1,494.17,487.97,489.69,6188983,2014-11-18 05:30:00
ok,1416355200,489.69,491.34,483.67,484.49,3737835,2014-11-19 05:30:00
ok,1416441600,484.41,487.23,480.59,485.78,5234342,2014-11-20 05:30:00
ok,1416528000,485.5,495.8,485.5,494.17,5417952,2014-11-21 05:30:00
ok,1416787200,495.4,497.37,486.24,488.05,5734699,2014-11-24 05:30:00
ok,1416873600,487.92,492.78,482.08,491.84,6740762,2014-11-25 05:30:00
ok,1416960000,491.32,491.84,486.69,488.9,6071162,2014-11-26 05:30:00
ok,1417046400,490.35,491.84,486.91,489.69,5667203,2014-11-27 05:30:00
ok,1417132800,490.2,503.9,486.98,491.14,9636661,2014-11-28 05:30:00
ok,1417392000,489.86,491.32,474.78,476.29,8021878,2014-12-01 05:30:00
ok,1417478400,476.48,481.07,474.5,476.81,4362580,2014-12-02 05:30:00
ok,1417564800,474.78,482.43,474.78,479.63,4518018,2014-12-03 05:30:00
ok,1417651200,479.5,482.9,473.36,474.78,4972798,2014-12-04 05:30:00
ok,1417737600,475.99,478.96,473.07,474.19,4637275,2014-12-05 05:30:00
ok,1417996800,475.49,476.91,466.71,467.86,4725199,2014-12-08 05:30:00
ok,1418083200,466.08,470.89,461.13,465.52,4891323,2014-12-09 05:30:00
ok,1418169600,461.36,466.06,460.63,461.9,6111531,2014-12-10 05:30:00
ok,1418256000,460.14,460.14,447.44,448.83,10439434,2014-12-11 05:30:00
ok,1418342400,449.24,451.22,435.55,437.04,8249243,2014-12-12 05:30:00
ok,1418601600,434.86,436.76,431.91,435.27,5837036,2014-12-15 05:30:00
ok,1418688000,434.28,437.48,425.81,428.24,9639017,2014-12-16 05:30:00
ok,1418774400,428.57,433.34,428.17,430.67,9589947,2014-12-17 05:30:00
ok,1418860800,436.64,438.25,428.27,435.92,6908977,2014-12-18 05:30:00
ok,1418947200,438.39,449.93,437.11,446.05,9263937,2014-12-19 05:30:00
ok,1419206400,446.76,449.14,441.32,448.2,3832823,2014-12-22 05:30:00
ok,1419292800,446.94,447.83,441.71,442.68,4884150,2014-12-23 05:30:00
ok,1419379200,442.68,444.37,435.87,437.93,10374405,2014-12-24 05:30:00
ok,1419552000,439.14,442.14,435.92,440.26,2256800,2014-12-26 05:30:00
ok,1419811200,440.08,445.31,439.32,444.29,3198961,2014-12-29 05:30:00
ok,1419897600,444.34,444.98,434.43,435.95,5366051,2014-12-30 05:30:00
ok,1419984000,435.87,442.75,435.4,441.4,3906594,2014-12-31 05:30:00
ok,1420070400,438.99,441.81,437.68,439.78,1367721,2015-01-01 05:30:00
ok,1420156800,439.88,443.82,438.0,438.62,3383425,2015-01-02 05:30:00
ok,1420416000,438.34,441.27,432.95,433.82,4662969,2015-01-05 05:30:00
ok,1420502400,430.92,432.4,412.09,414.12,8596813,2015-01-06 05:30:00
ok,1420588800,414.62,425.37,414.57,423.14,9562424,2015-01-07 05:30:00
ok,1420675200,426.01,427.4,416.14,417.08,9171033,2015-01-08 05:30:00
ok,1420761600,420.22,426.95,418.53,426.11,6180771,2015-01-09 05:30:00
ok,1421020800,426.21,426.46,416.85,421.16,4661202,2015-01-12 05:30:00
ok,1421107200,422.5,423.47,416.3,417.62,4591330,2015-01-13 05:30:00
ok,1421193600,417.54,419.52,411.7,413.56,5251889,2015-01-14 05:30:00
ok,1421280000,416.06,431.46,416.06,428.07,7811850,2015-01-15 05:30:00
ok,1421366400,425.96,433.39,422.03,430.77,8831709,2015-01-16 05:30:00
ok,1421625600,431.01,438.84,425.35,435.7,6156392,2015-01-19 05:30:00
ok,1421712000,436.61,448.53,435.3,447.29,6166249,2015-01-20 05:30:00
ok,1421798400,448.25,451.42,441.84,449.12,7884403,2015-01-21 05:30:00
ok,1421884800,448.33,449.34,435.62,437.73,10947531,2015-01-22 05:30:00
ok,1421971200,440.82,444.68,434.38,439.29,8344148,2015-01-23 05:30:00
ok,1422316800,442.26,444.14,436.12,440.36,8279253,2015-01-27 05:30:00
ok,1422403200,438.89,450.63,438.89,449.17,8906085,2015-01-28 05:30:00
ok,1422489600,449.29,462.86,449.19,460.34,16668297,2015-01-29 05:30:00
ok,1422576000,460.63,461.26,450.23,453.33,10036149,2015-01-30 05:30:00
ok,1422835200,453.73,455.63,448.6,449.77,8908201,2015-02-02 05:30:00
ok,1422921600,452.31,466.01,452.31,464.4,7888112,2015-02-03 05:30:00
ok,1423008000,465.14,467.47,458.6,460.04,6494641,2015-02-04 05:30:00
ok,1423094400,463.61,465.54,454.49,457.51,5706744,2015-02-05 05:30:00
ok,1423180800,457.71,460.63,447.26,450.68,4174657,2015-02-06 05:30:00
ok,1423440000,446.37,454.69,441.81,444.14,4079518,2015-02-09 05:30:00
ok,1423526400,444.78,448.0,426.61,436.86,6299940,2015-02-10 05:30:00
ok,1423612800,438.84,448.13,437.35,446.12,4513935,2015-02-11 05:30:00
ok,1423699200,449.74,452.69,439.46,450.31,4019492,2015-02-12 05:30:00
ok,1423785600,452.71,456.08,450.26,454.44,3412183,2015-02-13 05:30:00
ok,1424044800,455.04,457.76,445.77,447.16,5661081,2015-02-16 05:30:00
ok,1424217600,445.77,449.74,443.0,446.6,4538869,2015-02-18 05:30:00
ok,1424304000,449.22,449.54,439.61,446.79,4407619,2015-02-19 05:30:00
ok,1424390400,443.43,443.79,431.56,432.45,8637987,2015-02-20 05:30:00
ok,1424649600,430.9,434.26,419.57,421.73,6509210,2015-02-23 05:30:00
ok,1424736000,423.12,424.38,414.57,416.78,9205180,2015-02-24 05:30:00
ok,1424822400,420.41,424.23,416.58,417.62,7049004,2015-02-25 05:30:00
ok,1424908800,419.08,421.01,414.37,417.05,9903675,2015-02-26 05:30:00
ok,1424995200,419.8,426.46,418.33,423.76,8611303,2015-02-27 05:30:00
ok,1425081600,427.35,430.12,419.33,428.52,4227247,2015-02-28 05:30:00
ok,1425254400,430.42,433.64,423.76,428.07,6728444,2015-03-02 05:30:00
ok,1425340800,430.42,448.97,429.63,446.17,9523941,2015-03-03 05:30:00
ok,1425427200,448.75,450.56,435.9,439.76,6680696,2015-03-04 05:30:00
ok,1425513600,442.06,445.16,434.96,438.32,4945758,2015-03-05 05:30:00
ok,1425859200,438.39,441.69,428.02,430.75,6491178,2015-03-09 05:30:00
ok,1425945600,430.4,433.79,423.68,425.55,7030519,2015-03-10 05:30:00
ok,1426032000,426.44,430.72,422.2,423.96,5369956,2015-03-11 05:30:00
ok,1426118400,424.97,429.63,423.78,427.84,5437568,2015-03-12 05:30:00
ok,1426204800,430.42,430.72,419.52,421.06,5970037,2015-03-13 05:30:00
ok,1426464000,421.75,422.97,416.2,417.1,6387155,2015-03-16 05:30:00
ok,1426550400,421.29,425.91,416.55,424.41,8800843,2015-03-17 05:30:00
ok,1426636800,424.48,432.03,423.34,430.25,4278052,2015-03-18 05:30:00
ok,1426723200,433.67,434.23,423.04,424.06,6430823,2015-03-19 05:30:00
ok,1426809600,424.92,426.54,420.32,423.04,4802239,2015-03-20 05:30:00
ok,1427068800,424.23,427.94,415.11,417.03,6115652,2015-03-23 05:30:00
ok,1427155200,417.1,423.14,417.1,420.0,4263536,2015-03-24 05:30:00
ok,1427241600,420.51,420.76,416.55,418.48,4737270,2015-03-25 05:30:00
ok,1427328000,416.6,420.64,408.18,410.76,9516751,2015-03-26 05:30:00
ok,1427414400,413.03,413.58,396.97,402.04,10765374,2015-03-27 05:30:00
ok,1427673600,404.47,405.01,394.49,401.57,7998066,2015-03-30 05:30:00
ok,1427760000,405.16,412.54,405.16,409.12,9338635,2015-03-31 05:30:00
ok,1427846400,408.58,415.56,402.73,414.1,6732607,2015-04-01 05:30:00
ok,1428278400,414.07,415.07,406.84,408.46,5692185,2015-04-06 05:30:00
ok,1428364800,409.15,414.12,409.15,412.52,9818622,2015-04-07 05:30:00
ok,1428451200,412.84,430.67,412.54,428.88,11454986,2015-04-08 05:30:00
ok,1428537600,428.69,445.28,425.37,443.35,12588068,2015-04-09 05:30:00
ok,1428624000,443.28,450.13,440.38,447.93,11686665,2015-04-10 05:30:00
ok,1428883200,449.14,458.04,445.16,456.92,9311843,2015-04-13 05:30:00
ok,1429056000,456.18,465.39,449.34,457.49,10259728,2015-04-15 05:30:00
ok,1429142400,457.91,464.6,455.19,459.82,9311825,2015-04-16 05:30:00
ok,1429228800,463.14,467.72,456.97,459.08,11056930,2015-04-17 05:30:00
ok,1429488000,464.25,464.33,435.13,438.67,17365397,2015-04-20 05:30:00
ok,1429574400,440.9,443.55,432.13,434.11,8171784,2015-04-21 05:30:00
ok,1429660800,436.81,439.22,429.43,435.75,6812346,2015-04-22 05:30:00
ok,1429747200,437.78,440.52,430.45,434.41,6155403,2015-04-23 05:30:00
ok,1429833600,434.38,438.08,430.25,435.32,5865598,2015-04-24 05:30:00
ok,1430092800,435.9,439.58,431.64,433.54,5096310,2015-04-27 05:30:00
ok,1430179200,433.24,436.86,425.25,428.54,6778222,2015-04-28 05:30:00
ok,1430265600,426.95,431.19,419.72,421.01,7563043,2015-04-29 05:30:00
ok,1430352000,421.01,428.88,420.0,427.13,16061192,2015-04-30 05:30:00
ok,1430697600,429.03,442.75,426.21,441.3,6958729,2015-05-04 05:30:00
ok,1430784000,442.65,446.67,438.39,441.89,8236277,2015-05-05 05:30:00
ok,1430870400,440.82,444.17,431.91,436.0,10355233,2015-05-06 05:30:00
ok,1430956800,433.39,435.11,425.96,431.29,7723450,2015-05-07 05:30:00
ok,1431043200,431.41,442.68,426.51,440.67,7893700,2015-05-08 05:30:00
ok,1431302400,442.24,445.51,437.55,443.77,6559764,2015-05-11 05:30:00
ok,1431388800,443.25,443.25,428.52,430.27,7684068,2015-05-12 05:30:00
ok,1431475200,432.58,440.16,424.58,438.39,7707712,2015-05-13 05:30:00
ok,1431561600,438.84,438.94,431.06,434.98,5690162,2015-05-14 05:30:00
ok,1431648000,436.81,439.32,430.96,432.88,3845087,2015-05-15 05:30:00
ok,1431907200,433.34,442.8,432.0,441.59,4544640,2015-05-18 05:30:00
ok,1431993600,441.45,448.13,439.14,443.58,6697766,2015-05-19 05:30:00
ok,1432080000,445.97,451.22,444.64,450.16,4019153,2015-05-20 05:30:00
ok,1432166400,451.35,453.4,442.85,444.17,4965520,2015-05-21 05:30:00
ok,1432252800,444.29,448.55,444.29,447.69,3853086,2015-05-22 05:30:00
ok,1432512000,445.77,449.74,441.99,443.05,3053901,2015-05-25 05:30:00
ok,1432598400,443.3,443.79,437.21,438.15,4388980,2015-05-26 05:30:00
ok,1432684800,438.84,441.27,435.97,438.49,3728106,2015-05-27 05:30:00
ok,1432771200,438.77,442.93,431.91,433.79,12247688,2015-05-28 05:30:00
ok,1432857600,435.82,439.07,432.45,434.38,13511574,2015-05-29 05:30:00
ok,1433116800,435.87,448.2,434.88,446.89,9043081,2015-06-01 05:30:00
ok,1433203200,448.63,455.09,441.54,445.11,9312590,2015-06-02 05:30:00
ok,1433289600,445.28,450.96,440.08,443.97,7174608,2015-06-03 05:30:00
ok,1433376000,447.85,453.8,442.09,452.06,7352339,2015-06-04 05:30:00
ok,1433462400,450.68,454.17,447.98,449.62,6030115,2015-06-05 05:30:00
ok,1433721600,449.14,450.73,437.4,438.57,5005869,2015-06-08 05:30:00
ok,1433808000,437.63,441.15,434.56,437.7,4224273,2015-06-09 05:30:00
ok,1433894400,438.84,450.68,438.34,448.65,6234579,2015-06-10 05:30:00
ok,1433980800,448.75,450.48,432.73,434.46,6773176,2015-06-11 05:30:00
ok,1434067200,435.37,442.16,435.01,440.75,9942475,2015-06-12 05:30:00
ok,1434326400,443.25,448.25,440.82,446.65,5934230,2015-06-15 05:30:00
ok,1434412800,445.28,448.25,442.41,447.74,6428374,2015-06-16 05:30:00
ok,1434499200,448.28,466.76,442.8,461.23,12106361,2015-06-17 05:30:00
ok,1434585600,461.9,486.39,461.87,484.88,22782777,2015-06-18 05:30:00
ok,1434672000,486.64,498.47,486.64,493.65,21095596,2015-06-19 05:30:00
ok,1434931200,493.8,499.61,488.62,491.19,8950417,2015-06-22 05:30:00
ok,1435017600,491.67,496.64,490.85,492.83,7387461,2015-06-23 05:30:00
ok,1435104000,492.83,498.5,488.7,490.8,8585287,2015-06-24 05:30:00
ok,1435190400,488.87,499.76,487.88,497.56,12541317,2015-06-25 05:30:00
ok,1435276800,495.26,502.29,493.03,495.65,9676176,2015-06-26 05:30:00
ok,1435536000,489.31,492.26,481.44,490.78,9307969,2015-06-29 05:30:00
ok,1435622400,490.3,496.72,489.36,495.35,10699815,2015-06-30 05:30:00
ok,1435708800,495.8,500.49,495.8,498.11,6841399,2015-07-01 05:30:00
ok,1435795200,499.76,505.09,498.82,500.68,7352250,2015-07-02 05:30:00
ok,1435881600,500.14,502.14,496.82,498.87,6383051,2015-07-03 05:30:00
ok,1436140800,493.37,504.67,492.93,503.01,5647714,2015-07-06 05:30:00
ok,1436227200,500.75,503.53,495.3,496.92,5212642,2015-07-07 05:30:00
ok,1436313600,493.25,499.61,491.17,493.62,7010487,2015-07-08 05:30:00
ok,1436400000,493.32,495.8,486.96,489.06,7497468,2015-07-09 05:30:00
ok,1436486400,490.9,497.29,490.48,496.2,7435029,2015-07-10 05:30:00
ok,1436745600,496.2,501.5,492.91,498.77,4550505,2015-07-13 05:30:00
ok,1436832000,499.71,501.0,492.93,494.22,4588661,2015-07-14 05:30:00
ok,1436918400,495.19,502.44,495.09,500.83,6245439,2015-07-15 05:30:00
ok,1437004800,501.25,509.07,500.83,507.04,6855257,2015-07-16 05:30:00
ok,1437091200,507.82,510.74,504.22,506.05,4705058,2015-07-17 05:30:00
ok,1437350400,509.07,510.14,504.17,507.57,2929765,2015-07-20 05:30:00
ok,1437436800,509.17,509.4,496.67,499.17,3656621,2015-07-21 05:30:00
ok,1437523200,497.78,522.03,497.58,520.27,7988307,2015-07-22 05:30:00
ok,1437609600,521.8,528.92,515.71,517.74,8603706,2015-07-23 05:30:00
ok,1437696000,519.08,519.9,505.76,507.72,6045495,2015-07-24 05:30:00
ok,1437955200,507.64,510.11,496.18,497.96,9284712,2015-07-27 05:30:00
ok,1438041600,499.42,503.58,495.35,500.39,6176198,2015-07-28 05:30:00
ok,1438128000,500.01,501.6,491.39,493.32,6825964,2015-07-29 05:30:00
ok,1438214400,495.35,499.27,491.49,495.38,5400117,2015-07-30 05:30:00
ok,1438300800,495.3,499.22,490.35,496.23,7676711,2015-07-31 05:30:00
ok,1438560000,495.8,502.17,495.01,496.52,4563214,2015-08-03 05:30:00
ok,1438646400,496.99,498.11,485.4,489.36,5541171,2015-08-04 05:30:00
ok,1438732800,489.49,495.7,487.43,489.24,6620222,2015-08-05 05:30:00
ok,1438819200,490.85,491.34,484.16,484.88,4018759,2015-08-06 05:30:00
ok,1438905600,484.9,492.33,483.99,487.56,3973002,2015-08-07 05:30:00
ok,1439164800,487.63,489.76,477.72,479.9,4286825,2015-08-10 05:30:00
ok,1439251200,480.94,482.26,474.5,478.46,4043877,2015-08-11 05:30:00
ok,1439337600,477.28,478.46,465.86,467.02,4453625,2015-08-12 05:30:00
ok,1439424000,469.05,472.5,460.34,462.3,4310572,2015-08-13 05:30:00
ok,1439510400,465.72,481.44,462.76,478.94,5879218,2015-08-14 05:30:00
ok,1439769600,478.46,478.46,468.59,470.89,5010704,2015-08-17 05:30:00
ok,1439856000,473.51,473.51,466.68,467.62,3059899,2015-08-18 05:30:00
ok,1439942400,467.57,475.99,465.32,472.82,4096873,2015-08-19 05:30:00
ok,1440028800,475.47,475.47,452.59,453.85,8772232,2015-08-20 05:30:00
ok,1440115200,450.73,451.67,444.29,449.72,9253316,2015-08-21 05:30:00
ok,1440374400,435.87,435.87,405.16,410.89,16445878,2015-08-24 05:30:00
ok,1440460800,416.48,426.29,407.73,420.1,22846219,2015-08-25 05:30:00
ok,1440547200,419.92,433.29,416.06,422.69,8747970,2015-08-26 05:30:00
ok,1440633600,429.33,436.49,424.51,430.5,12459367,2015-08-27 05:30:00
ok,1440720000,433.39,437.35,428.98,432.1,4970454,2015-08-28 05:30:00
ok,1440979200,432.33,432.33,422.89,423.93,9557177,2015-08-31 05:30:00
ok,1441065600,422.94,422.94,413.63,415.99,9989488,2015-09-01 05:30:00
ok,1441152000,421.01,424.53,417.34,420.79,9069568,2015-09-02 05:30:00
ok,1441238400,423.02,426.34,418.24,422.92,5381080,2015-09-03 05:30:00
ok,1441324800,420.86,420.86,408.68,414.03,7476277,2015-09-04 05:30:00
ok,1441584000,415.19,418.04,409.96,412.69,4723283,2015-09-07 05:30:00
ok,1441670400,414.07,422.48,408.68,420.32,5953566,2015-09-08 05:30:00
ok,1441756800,426.46,435.22,421.26,432.93,8002730,2015-09-09 05:30:00
ok,1441843200,426.46,431.16,423.73,429.43,5110838,2015-09-10 05:30:00
ok,1441929600,431.91,433.94,424.08,426.44,4907975,2015-09-11 05:30:00
ok,1442188800,426.83,428.79,421.95,427.87,3675419,2015-09-14 05:30:00
ok,1442275200,426.95,430.92,423.78,430.0,5311767,2015-09-15 05:30:00
ok,1442361600,431.96,434.56,428.54,432.18,6195550,2015-09-16 05:30:00
ok,1442534400,435.11,445.53,434.46,443.5,15811660,2015-09-18 05:30:00
ok,1442793600,435.87,439.93,433.92,434.93,5875905,2015-09-21 05:30:00
ok,1442880000,435.87,438.3,418.28,419.97,7266559,2015-09-22 05:30:00
ok,1442966400,417.54,424.38,416.06,421.19,7024611,2015-09-23 05:30:00
ok,1443052800,420.02,420.02,413.46,414.75,13419027,2015-09-24 05:30:00
ok,1443398400,415.96,416.5,410.46,413.21,5364771,2015-09-28 05:30:00
ok,1443484800,411.1,421.14,409.17,416.43,7316377,2015-09-29 05:30:00
ok,1443571200,421.5,428.34,415.31,427.1,7980267,2015-09-30 05:30:00
ok,1443657600,432.88,432.88,425.27,428.29,3998156,2015-10-01 05:30:00
ok,1444003200,427.35,440.82,426.88,439.83,7391113,2015-10-05 05:30:00
ok,1444089600,443.62,446.02,438.72,444.81,5690431,2015-10-06 05:30:00
ok,1444176000,443.15,454.72,441.32,452.61,5314261,2015-10-07 05:30:00
ok,1444262400,453.15,453.15,438.97,440.38,4962578,2015-10-08 05:30:00
ok,1444348800,442.83,448.48,436.61,439.51,4304814,2015-10-09 05:30:00
ok,1444608000,439.83,446.57,439.83,441.69,2867020,2015-10-12 05:30:00
ok,1444694400,438.37,443.94,437.3,442.6,2844022,2015-10-13 05:30:00
ok,1444780800,443.69,448.25,442.78,447.24,3693194,2015-10-14 05:30:00
ok,1444867200,449.59,451.22,445.82,447.61,4175873,2015-10-15 05:30:00
ok,1444953600,448.0,453.1,447.61,451.8,7036461,2015-10-16 05:30:00
ok,1445212800,466.08,478.22,466.08,477.23,15462952,2015-10-19 05:30:00
ok,1445299200,477.97,478.81,472.03,473.86,8349410,2015-10-20 05:30:00
ok,1445385600,473.26,482.82,472.03,473.02,6647654,2015-10-21 05:30:00
ok,1445558400,477.45,481.96,466.16,473.34,5608804,2015-10-23 05:30:00
ok,1445817600,476.43,476.98,466.23,467.0,5048245,2015-10-26 05:30:00
ok,1445904000,464.99,469.68,464.3,465.37,5354230,2015-10-27 05:30:00
ok,1445990400,464.05,468.01,460.58,464.08,5518953,2015-10-28 05:30:00
ok,1446076800,463.61,468.06,463.09,466.08,6128896,2015-10-29 05:30:00
ok,1446163200,466.63,473.46,465.64,469.4,6168575,2015-10-30 05:30:00
ok,1446422400,470.04,476.24,468.16,475.39,3332974,2015-11-02 05:30:00
ok,1446508800,477.11,480.67,476.12,479.06,5248881,2015-11-03 05:30:00
ok,1446595200,479.46,482.92,468.66,471.18,4630316,2015-11-04 05:30:00
ok,1446681600,470.04,471.03,462.12,463.9,4969180,2015-11-05 05:30:00
ok,1446768000,465.32,472.9,464.55,471.73,3861458,2015-11-06 05:30:00
ok,1447027200,462.37,477.97,457.39,476.12,7860129,2015-11-09 05:30:00
ok,1447113600,474.01,475.24,453.85,457.05,5300899,2015-11-10 05:30:00
ok,1447200000,459.2,462.05,459.2,459.87,604700,2015-11-11 05:30:00
ok,1447372800,453.23,464.87,452.96,462.15,6314392,2015-11-13 05:30:00
ok,1447632000,458.65,466.58,458.04,462.76,7082432,2015-11-16 05:30:00
ok,1447718400,464.63,465.04,458.75,459.52,3963428,2015-11-17 05:30:00
ok,1447804800,459.44,461.28,450.71,451.72,5191516,2015-11-18 05:30:00
ok,1447891200,455.14,464.94,454.32,462.99,5622550,2015-11-19 05:30:00
ok,1447977600,462.61,471.93,458.43,468.98,5216919,2015-11-20 05:30:00
ok,1448236800,470.54,474.45,468.66,472.4,4845527,2015-11-23 05:30:00
ok,1448323200,472.03,481.24,471.06,479.31,6833051,2015-11-24 05:30:00
ok,1448496000,480.94,491.32,479.58,489.69,10986390,2015-11-26 05:30:00
ok,1448582400,489.86,491.59,482.48,484.93,5026595,2015-11-27 05:30:00
ok,1448841600,484.66,487.58,476.63,478.4,13807713,2015-11-30 05:30:00
ok,1448928000,477.47,484.8,476.12,478.41,5990907,2015-12-01 05:30:00
ok,1449014400,478.59,485.25,477.72,484.39,3495229,2015-12-02 05:30:00
ok,1449100800,482.87,489.84,482.48,484.01,5243284,2015-12-03 05:30:00
ok,1449187200,481.58,483.52,476.19,478.2,6204262,2015-12-04 05:30:00
ok,1449446400,478.2,481.93,470.42,471.56,6684324,2015-12-07 05:30:00
ok,1449532800,469.99,472.32,463.65,466.03,3476094,2015-12-08 05:30:00
ok,1449619200,463.7,467.3,452.14,453.65,4233995,2015-12-09 05:30:00
ok,1449705600,456.92,472.42,455.68,470.72,8580302,2015-12-10 05:30:00
ok,1449792000,471.41,475.0,467.02,472.01,8378769,2015-12-11 05:30:00
ok,1450051200,469.35,477.23,468.56,473.07,4875240,2015-12-14 05:30:00
ok,1450137600,474.01,484.39,472.35,483.37,7254242,2015-12-15 05:30:00
ok,1450224000,483.37,489.14,482.18,484.74,5582921,2015-12-16 05:30:00
ok,1450310400,485.43,502.73,484.41,500.11,8938808,2015-12-17 05:30:00
ok,1450396800,497.19,499.76,490.35,491.29,7391448,2015-12-18 05:30:00
ok,1450656000,489.31,494.81,487.56,491.39,5691111,2015-12-21 05:30:00
ok,1450742400,491.74,496.59,487.38,489.01,5343836,2015-12-22 05:30:00
ok,1450828800,491.24,498.72,490.35,497.19,5962334,2015-12-23 05:30:00
ok,1450915200,497.24,498.87,493.47,495.58,5492716,2015-12-24 05:30:00
